time,P,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20200912:1410,383.68,372.2,135.15,0.01,32.43,28.66,1.79,0.0
20200912:1510,261.22,231.65,123.82,0.01,24.03,28.67,1.79,0.0
20200912:1610,117.37,81.08,97.3,0.0,14.73,28.3,1.52,0.0
20200912:1710,14.43,8.01,27.98,0.0,5.05,27.16,0.97,0.0
20200912:1810,0.0,0.0,0.0,0.0,0.0,25.68,0.69,0.0
20200912:1910,0.0,0.0,0.0,0.0,0.0,24.82,0.69,0.0
20200912:2010,0.0,0.0,0.0,0.0,0.0,22.42,1.03,0.0
20200912:2110,0.0,0.0,0.0,0.0,0.0,20.47,1.38,0.0
20200912:2210,0.0,0.0,0.0,0.0,0.0,18.08,2.41,0.0
20200912:2310,0.0,0.0,0.0,0.0,0.0,17.86,2.76,0.0
20200913:0010,0.0,0.0,0.0,0.0,0.0,17.31,2.48,0.0
20200913:0110,0.0,0.0,0.0,0.0,0.0,16.37,2.0,0.0
20200913:0210,0.0,0.0,0.0,0.0,0.0,15.64,1.93,0.0
20200913:0310,0.0,0.0,0.0,0.0,0.0,14.94,1.79,0.0
20200913:0410,0.0,0.0,0.0,0.0,0.0,14.47,1.38,0.0
20200913:0510,0.0,0.0,0.0,0.0,0.0,14.37,1.24,0.0
20200913:0610,83.1,72.66,62.16,0.0,10.93,14.73,1.03,0.0
20200913:0710,226.31,203.87,98.6,0.0,20.42,16.92,0.48,0.0
20200913:0810,352.38,327.18,126.99,0.01,29.19,19.33,0.34,0.0
20200913:0910,449.39,443.39,139.27,0.01,36.65,21.47,0.34,0.0
20200913:1010,509.51,529.06,142.42,0.01,41.98,23.36,0.28,0.0
20200913:1110,520.58,530.19,165.6,0.01,44.34,25.04,0.14,0.0
20200913:1210,505.2,515.98,163.58,0.01,43.21,26.37,0.07,0.0
20200913:1310,452.33,440.62,165.48,0.01,38.85,27.35,0.21,0.0
20200913:1410,375.75,363.15,139.19,0.01,32.05,27.91,0.48,0.0
20200913:1510,235.76,170.75,151.77,0.0,23.67,28.11,0.76,0.0
20200913:1610,110.42,68.96,99.28,0.0,14.38,27.82,0.97,0.0
20200913:1710,12.27,7.01,25.29,0.0,4.7,26.78,1.03,0.0
20200913:1810,0.0,0.0,0.0,0.0,0.0,24.78,1.03,0.0
20200913:1910,0.0,0.0,0.0,0.0,0.0,25.31,0.83,0.0
20200913:2010,0.0,0.0,0.0,0.0,0.0,23.96,0.97,0.0
20200913:2110,0.0,0.0,0.0,0.0,0.0,20.78,1.45,0.0
20200913:2210,0.0,0.0,0.0,0.0,0.0,18.82,1.66,0.0
20200913:2310,0.0,0.0,0.0,0.0,0.0,17.75,1.66,0.0
20200914:0010,0.0,0.0,0.0,0.0,0.0,17.07,1.52,0.0
20200914:0110,0.0,0.0,0.0,0.0,0.0,16.7,1.38,0.0
20200914:0210,0.0,0.0,0.0,0.0,0.0,16.93,1.17,0.0
20200914:0310,0.0,0.0,0.0,0.0,0.0,16.86,1.1,0.0
20200914:0410,0.0,0.0,0.0,0.0,0.0,16.22,1.17,0.0
20200914:0510,0.0,0.0,0.0,0.0,0.0,15.26,1.31,0.0
20200914:0610,79.83,65.64,64.16,0.0,10.7,15.21,1.17,0.0
20200914:0710,222.17,199.9,98.61,0.0,20.17,18.28,1.03,0.0
20200914:0810,350.16,321.19,129.02,0.01,28.92,21.64,1.86,0.0
20200914:0910,448.64,427.24,148.33,0.01,36.35,23.81,2.21,0.0
20200914:1010,509.15,499.67,160.54,0.01,41.64,25.78,2.28,0.0
20200914:1110,520.74,499.78,182.7,0.01,43.96,27.47,2.21,0.0
20200914:1210,510.8,505.92,168.63,0.01,42.81,28.81,2.07,0.0
20200914:1310,461.39,457.02,154.46,0.01,38.46,29.73,1.93,0.0
20200914:1410,362.14,323.58,159.24,0.01,31.68,30.18,1.86,0.0
20200914:1510,257.86,241.99,112.84,0.01,23.31,30.18,2.0,0.0
20200914:1610,110.7,77.12,94.32,0.0,14.03,29.71,1.93,0.0
20200914:1710,10.98,9.02,22.81,0.0,4.34,28.3,1.59,0.0
20200914:1810,0.0,0.0,0.0,0.0,0.0,26.01,1.38,0.0
20200914:1910,0.0,0.0,0.0,0.0,0.0,23.65,1.72,0.0
20200914:2010,0.0,0.0,0.0,0.0,0.0,22.43,1.66,0.0
20200914:2110,0.0,0.0,0.0,0.0,0.0,21.48,1.59,0.0
20200914:2210,0.0,0.0,0.0,0.0,0.0,20.84,1.38,0.0
20200914:2310,0.0,0.0,0.0,0.0,0.0,20.44,1.17,0.0
20200915:0010,0.0,0.0,0.0,0.0,0.0,19.42,1.1,0.0
20200915:0110,0.0,0.0,0.0,0.0,0.0,18.88,1.03,0.0
20200915:0210,0.0,0.0,0.0,0.0,0.0,18.8,0.9,0.0
20200915:0310,0.0,0.0,0.0,0.0,0.0,18.56,0.76,0.0
20200915:0410,0.0,0.0,0.0,0.0,0.0,18.24,0.62,0.0
20200915:0510,0.0,0.0,0.0,0.0,0.0,17.83,0.48,0.0
20200915:0610,72.66,53.56,66.15,0.0,10.47,17.72,0.28,0.0
20200915:0710,216.9,197.96,96.62,0.0,19.93,18.52,0.07,0.0
20200915:0810,340.78,320.28,125.01,0.01,28.65,22.05,0.41,0.0
20200915:0910,442.83,452.79,127.24,0.01,36.04,24.53,0.69,0.0
20200915:1010,500.74,530.34,135.41,0.01,41.29,26.66,0.69,0.0
20200915:1110,520.92,563.03,138.48,0.01,43.58,28.33,0.62,0.0
20200915:1210,501.59,536.59,143.5,0.01,42.42,29.56,0.48,0.0
20200915:1310,450.96,474.45,137.38,0.01,38.07,30.43,0.41,0.0
20200915:1410,365.49,367.45,128.17,0.01,31.3,30.89,0.62,0.0
20200915:1510,249.09,238.02,109.83,0.01,22.94,31.0,0.83,0.0
20200915:1610,111.13,94.42,82.36,0.0,13.67,30.63,0.9,0.0
20200915:1710,8.68,6.02,20.6,0.0,3.99,29.18,1.17,0.0
20200915:1810,0.0,0.0,0.0,0.0,0.0,26.71,1.1,0.0
20200915:1910,0.0,0.0,0.0,0.0,0.0,26.0,0.97,0.0
20200915:2010,0.0,0.0,0.0,0.0,0.0,25.92,0.48,0.0
20200915:2110,0.0,0.0,0.0,0.0,0.0,25.06,0.21,0.0
20200915:2210,0.0,0.0,0.0,0.0,0.0,24.04,0.41,0.0
20200915:2310,0.0,0.0,0.0,0.0,0.0,23.06,0.34,0.0
20200916:0010,0.0,0.0,0.0,0.0,0.0,22.15,0.34,0.0
20200916:0110,0.0,0.0,0.0,0.0,0.0,21.5,0.41,0.0
20200916:0210,0.0,0.0,0.0,0.0,0.0,20.89,0.48,0.0
20200916:0310,0.0,0.0,0.0,0.0,0.0,20.38,0.48,0.0
20200916:0410,0.0,0.0,0.0,0.0,0.0,20.0,0.48,0.0
20200916:0510,0.0,0.0,0.0,0.0,0.0,19.64,0.34,0.0
20200916:0610,55.84,22.25,69.07,0.0,10.24,19.5,0.14,0.0
20200916:0710,83.03,4.06,115.01,0.0,19.68,19.86,0.07,0.0
20200916:0810,300.39,227.83,166.99,0.01,28.38,22.56,0.07,0.0
20200916:0910,342.85,199.49,251.1,0.01,35.73,24.73,0.28,0.0
20200916:1010,344.04,143.56,311.89,0.01,40.95,26.41,0.41,0.0
20200916:1110,439.58,321.81,263.64,0.01,43.19,27.36,0.55,0.0
20200916:1210,427.04,311.65,258.6,0.01,42.02,27.88,0.48,0.0
20200916:1310,375.87,257.66,244.37,0.01,37.68,28.81,0.62,0.0
20200916:1410,216.49,53.96,238.32,0.0,30.92,28.94,1.24,0.0
20200916:1510,230.84,192.33,125.8,0.0,22.58,28.54,1.24,0.0
20200916:1610,105.74,88.39,79.35,0.0,13.31,27.77,0.76,0.0
20200916:1710,0.0,0.0,3.0,0.0,3.64,26.83,0.41,0.0
20200916:1810,0.0,0.0,0.0,0.0,0.0,26.11,0.55,0.0
20200916:1910,0.0,0.0,0.0,0.0,0.0,23.34,1.52,0.0
20200916:2010,0.0,0.0,0.0,0.0,0.0,21.63,1.66,0.0
20200916:2110,0.0,0.0,0.0,0.0,0.0,21.42,2.48,0.0
20200916:2210,0.0,0.0,0.0,0.0,0.0,21.44,3.31,0.0
20200916:2310,0.0,0.0,0.0,0.0,0.0,21.2,3.86,0.0
20200917:0010,0.0,0.0,0.0,0.0,0.0,20.62,4.0,0.0
20200917:0110,0.0,0.0,0.0,0.0,0.0,19.61,3.79,0.0
20200917:0210,0.0,0.0,0.0,0.0,0.0,18.78,3.45,0.0
20200917:0310,0.0,0.0,0.0,0.0,0.0,18.14,3.45,0.0
20200917:0410,0.0,0.0,0.0,0.0,0.0,17.46,3.59,0.0
20200917:0510,0.0,0.0,0.0,0.0,0.0,16.89,3.45,0.0
20200917:0610,64.44,39.48,66.13,0.0,10.0,16.61,3.38,0.0
20200917:0710,203.19,157.5,112.62,0.0,19.43,17.13,3.66,0.0
20200917:0810,336.06,278.79,143.07,0.01,28.11,18.54,3.86,0.0
20200917:0910,439.68,386.88,160.4,0.01,35.42,19.95,3.79,0.0
20200917:1010,338.39,106.94,318.68,0.01,40.6,20.89,3.93,0.0
20200917:1110,385.27,155.85,329.0,0.01,42.81,21.63,3.86,0.0
20200917:1210,269.09,36.67,308.21,0.01,41.63,22.62,3.79,0.0
20200917:1310,449.96,391.18,178.55,0.01,37.29,23.38,3.59,0.0
20200917:1410,314.15,191.48,212.06,0.01,30.54,23.84,3.45,0.0
20200917:1510,145.76,30.54,167.17,0.0,22.21,23.59,3.59,0.0
20200917:1610,99.29,66.08,86.3,0.0,12.96,23.14,3.72,0.0
20200917:1710,5.02,2.01,15.59,0.0,3.28,22.21,3.38,0.0
20200917:1810,0.0,0.0,0.0,0.0,0.0,20.8,3.38,0.0
20200917:1910,0.0,0.0,0.0,0.0,0.0,19.37,3.66,0.0
20200917:2010,0.0,0.0,0.0,0.0,0.0,18.53,3.45,0.0
20200917:2110,0.0,0.0,0.0,0.0,0.0,17.71,3.17,0.0
20200917:2210,0.0,0.0,0.0,0.0,0.0,17.2,3.24,0.0
20200917:2310,0.0,0.0,0.0,0.0,0.0,16.75,3.38,0.0
20200918:0010,0.0,0.0,0.0,0.0,0.0,16.74,3.38,0.0
20200918:0110,0.0,0.0,0.0,0.0,0.0,16.1,3.31,0.0
20200918:0210,0.0,0.0,0.0,0.0,0.0,15.48,3.31,0.0
20200918:0310,0.0,0.0,0.0,0.0,0.0,15.03,3.1,0.0
20200918:0410,0.0,0.0,0.0,0.0,0.0,14.5,2.83,0.0
20200918:0510,0.0,0.0,0.0,0.0,0.0,14.11,2.83,0.0
20200918:0610,67.66,52.68,60.18,0.0,9.76,14.15,2.83,0.0
20200918:0710,208.74,172.83,103.66,0.0,19.18,15.34,3.31,0.0
20200918:0810,341.71,287.03,139.1,0.01,27.83,16.94,3.79,0.0
20200918:0910,455.26,422.63,141.38,0.01,35.11,18.73,3.66,0.0
20200918:1010,518.9,496.11,151.57,0.01,40.25,20.54,3.66,0.0
20200918:1110,538.93,515.56,162.69,0.01,42.43,22.27,3.79,0.0
20200918:1210,518.12,490.13,165.68,0.01,41.23,23.65,3.86,0.0
20200918:1310,464.73,440.2,150.51,0.01,36.89,24.49,3.86,0.0
20200918:1410,371.7,344.37,133.24,0.01,30.16,24.8,3.86,0.0
20200918:1510,244.02,215.92,111.87,0.0,21.84,24.7,3.86,0.0
20200918:1610,101.24,79.36,79.36,0.0,12.6,24.11,3.59,0.0
20200918:1710,3.33,2.02,12.63,0.0,2.93,22.91,3.03,0.0
20200918:1810,0.0,0.0,0.0,0.0,0.0,21.22,3.03,0.0
20200918:1910,0.0,0.0,0.0,0.0,0.0,19.91,2.83,0.0
20200918:2010,0.0,0.0,0.0,0.0,0.0,18.89,2.83,0.0
20200918:2110,0.0,0.0,0.0,0.0,0.0,17.97,2.69,0.0
20200918:2210,0.0,0.0,0.0,0.0,0.0,17.1,2.55,0.0
20200918:2310,0.0,0.0,0.0,0.0,0.0,16.25,2.48,0.0
20200919:0010,0.0,0.0,0.0,0.0,0.0,15.48,2.48,0.0
20200919:0110,0.0,0.0,0.0,0.0,0.0,14.71,2.48,0.0
20200919:0210,0.0,0.0,0.0,0.0,0.0,14.11,2.41,0.0
20200919:0310,0.0,0.0,0.0,0.0,0.0,13.57,2.48,0.0
20200919:0410,0.0,0.0,0.0,0.0,0.0,13.14,2.55,0.0
20200919:0510,0.0,0.0,0.0,0.0,0.0,12.75,2.48,0.0
20200919:0610,67.55,56.79,57.2,0.0,9.53,12.71,2.07,0.0
20200919:0710,214.68,190.21,94.69,0.0,18.93,13.77,1.86,0.0
20200919:0810,353.05,323.79,118.08,0.01,27.56,15.58,2.14,0.0
20200919:0910,459.93,451.28,124.32,0.01,34.8,17.51,1.72,0.0
20200919:1010,514.92,509.49,144.57,0.01,39.89,19.46,1.38,0.0
20200919:1110,535.3,540.15,148.65,0.01,42.05,21.26,1.24,0.0
20200919:1210,511.28,503.51,158.69,0.01,40.83,22.71,1.17,0.0
20200919:1310,459.51,451.54,144.52,0.01,36.5,23.74,1.24,0.0
20200919:1410,372.61,365.9,120.22,0.01,29.78,24.28,1.45,0.0
20200919:1510,243.66,224.17,106.89,0.0,21.48,24.42,1.66,0.0
20200919:1610,93.62,65.16,82.33,0.0,12.24,24.02,1.72,0.0
20200919:1710,1.26,0.0,9.0,0.0,2.57,22.9,1.52,0.0
20200919:1810,0.0,0.0,0.0,0.0,0.0,21.2,1.93,0.0
20200919:1910,0.0,0.0,0.0,0.0,0.0,19.39,1.72,0.0
20200919:2010,0.0,0.0,0.0,0.0,0.0,17.75,1.86,0.0
20200919:2110,0.0,0.0,0.0,0.0,0.0,16.6,1.93,0.0
20200919:2210,0.0,0.0,0.0,0.0,0.0,15.5,1.93,0.0
20200919:2310,0.0,0.0,0.0,0.0,0.0,14.54,1.86,0.0
20200920:0010,0.0,0.0,0.0,0.0,0.0,13.71,1.79,0.0
20200920:0110,0.0,0.0,0.0,0.0,0.0,13.2,1.72,0.0
20200920:0210,0.0,0.0,0.0,0.0,0.0,12.73,1.72,0.0
20200920:0310,0.0,0.0,0.0,0.0,0.0,12.49,1.72,0.0
20200920:0410,0.0,0.0,0.0,0.0,0.0,12.12,1.72,0.0
20200920:0510,0.0,0.0,0.0,0.0,0.0,11.8,1.59,0.0
20200920:0610,57.28,30.45,63.13,0.0,9.29,11.66,1.45,0.0
20200920:0710,169.44,89.56,135.48,0.0,18.68,14.36,1.24,0.0
20200920:0810,247.35,100.84,213.62,0.0,27.28,16.91,1.52,0.0
20200920:0910,421.2,357.67,173.5,0.01,34.49,19.07,1.66,0.0
20200920:1010,482.91,429.11,185.73,0.01,39.54,21.1,1.72,0.0
20200920:1110,477.74,379.22,233.86,0.01,41.66,22.76,1.79,0.0
20200920:1210,484.63,431.26,193.81,0.01,40.43,23.94,1.86,0.0
20200920:1310,457.19,457.79,132.44,0.01,36.11,24.69,2.07,0.0
20200920:1410,362.14,348.69,123.23,0.01,29.4,25.09,2.14,0.0
20200920:1510,235.96,219.18,102.87,0.0,21.11,25.11,2.21,0.0
20200920:1610,96.78,90.69,67.41,0.0,11.88,24.65,2.0,0.0
20200920:1710,0.0,0.0,0.0,0.0,0.0,23.44,1.72,0.0
20200920:1810,0.0,0.0,0.0,0.0,0.0,21.61,2.14,0.0
20200920:1910,0.0,0.0,0.0,0.0,0.0,20.16,1.86,0.0
20200920:2010,0.0,0.0,0.0,0.0,0.0,18.28,1.93,0.0
20200920:2110,0.0,0.0,0.0,0.0,0.0,16.63,1.86,0.0
20200920:2210,0.0,0.0,0.0,0.0,0.0,15.36,1.86,0.0
20200920:2310,0.0,0.0,0.0,0.0,0.0,14.34,1.79,0.0
20200921:0010,0.0,0.0,0.0,0.0,0.0,13.6,1.79,0.0
20200921:0110,0.0,0.0,0.0,0.0,0.0,13.03,1.79,0.0
20200921:0210,0.0,0.0,0.0,0.0,0.0,12.47,1.72,0.0
20200921:0310,0.0,0.0,0.0,0.0,0.0,12.15,1.59,0.0
20200921:0410,0.0,0.0,0.0,0.0,0.0,11.91,1.45,0.0
20200921:0510,0.0,0.0,0.0,0.0,0.0,11.64,1.38,0.0
20200921:0610,58.57,43.69,56.18,0.0,9.05,11.96,1.24,0.0
20200921:0710,198.83,174.12,93.68,0.0,18.43,14.26,0.83,0.0
20200921:0810,332.22,309.76,114.06,0.01,27.0,17.37,1.03,0.0
20200921:0910,429.37,410.79,135.37,0.01,34.17,19.63,1.1,0.0
20200921:1010,484.89,474.09,150.58,0.01,39.19,21.64,0.97,0.0
20200921:1110,506.68,512.91,148.63,0.01,41.27,23.27,0.76,0.0
20200921:1210,483.81,477.27,157.66,0.01,40.03,24.42,0.69,0.0
20200921:1310,438.39,442.63,133.44,0.01,35.71,25.14,0.69,0.0
20200921:1410,347.88,341.68,120.21,0.01,29.02,25.41,0.41,0.0
20200921:1510,225.49,212.15,100.87,0.0,20.74,25.42,0.34,0.0
20200921:1610,87.65,75.47,69.37,0.0,11.52,25.1,0.55,0.0
20200921:1710,0.0,0.0,0.0,0.0,0.0,24.25,0.83,0.0
20200921:1810,0.0,0.0,0.0,0.0,0.0,23.07,0.55,0.0
20200921:1910,0.0,0.0,0.0,0.0,0.0,22.79,0.69,0.0
20200921:2010,0.0,0.0,0.0,0.0,0.0,21.55,0.97,0.0
20200921:2110,0.0,0.0,0.0,0.0,0.0,20.21,1.1,0.0
20200921:2210,0.0,0.0,0.0,0.0,0.0,18.64,1.24,0.0
20200921:2310,0.0,0.0,0.0,0.0,0.0,17.78,1.17,0.0
20200922:0010,0.0,0.0,0.0,0.0,0.0,17.99,0.97,0.0
20200922:0110,0.0,0.0,0.0,0.0,0.0,18.07,0.69,0.0
20200922:0210,0.0,0.0,0.0,0.0,0.0,17.58,0.62,0.0
20200922:0310,0.0,0.0,0.0,0.0,0.0,17.08,0.41,0.0
20200922:0410,0.0,0.0,0.0,0.0,0.0,16.63,0.28,0.0
20200922:0510,0.0,0.0,0.0,0.0,0.0,16.25,0.21,0.0
20200922:0610,52.01,34.58,56.15,0.0,8.81,16.05,0.34,0.0
20200922:0710,185.17,152.82,99.66,0.0,18.17,16.04,0.55,0.0
20200922:0810,317.13,286.44,122.08,0.01,26.72,19.21,1.03,0.0
20200922:0910,419.16,404.8,131.34,0.01,33.86,21.29,1.31,0.0
20200922:1010,478.06,478.3,139.51,0.01,38.83,23.36,1.31,0.0
20200922:1110,490.76,479.38,160.68,0.01,40.89,24.96,1.31,0.0
20200922:1210,477.53,472.3,151.61,0.01,39.63,26.01,1.52,0.0
20200922:1310,424.53,412.16,143.48,0.01,35.32,26.52,1.52,0.0
20200922:1410,338.05,328.54,119.19,0.01,28.64,26.77,1.38,0.0
20200922:1510,215.9,201.03,99.85,0.0,20.37,26.54,1.17,0.0
20200922:1610,82.3,73.5,65.37,0.0,11.16,26.05,1.03,0.0
20200922:1710,0.0,0.0,0.0,0.0,0.0,24.78,1.72,0.0
20200922:1810,0.0,0.0,0.0,0.0,0.0,23.1,1.93,0.0
20200922:1910,0.0,0.0,0.0,0.0,0.0,22.26,1.93,0.0
20200922:2010,0.0,0.0,0.0,0.0,0.0,21.2,2.0,0.0
20200922:2110,0.0,0.0,0.0,0.0,0.0,20.39,2.07,0.0
20200922:2210,0.0,0.0,0.0,0.0,0.0,19.7,2.14,0.0
20200922:2310,0.0,0.0,0.0,0.0,0.0,19.0,2.21,0.0
20200923:0010,0.0,0.0,0.0,0.0,0.0,18.78,2.21,0.0
20200923:0110,0.0,0.0,0.0,0.0,0.0,18.14,2.21,0.0
20200923:0210,0.0,0.0,0.0,0.0,0.0,17.55,2.21,0.0
20200923:0310,0.0,0.0,0.0,0.0,0.0,17.0,2.21,0.0
20200923:0410,0.0,0.0,0.0,0.0,0.0,16.58,2.28,0.0
20200923:0510,0.0,0.0,0.0,0.0,0.0,16.27,2.41,0.0
20200923:0610,21.89,1.02,40.0,0.0,8.57,16.59,2.48,0.0
20200923:0710,113.48,25.48,130.14,0.0,17.91,17.38,2.55,0.0
20200923:0810,165.86,23.45,193.13,0.0,26.44,18.78,3.31,0.0
20200923:0910,120.97,0.0,163.99,0.0,33.54,20.37,3.52,0.0
20200923:1010,60.18,0.0,90.99,0.0,38.48,22.07,3.52,0.0
20200923:1110,461.14,360.15,223.8,0.01,40.5,23.37,3.52,0.0
20200923:1210,358.85,160.2,298.1,0.01,39.23,23.97,3.31,0.0
20200923:1310,385.79,283.7,209.53,0.01,34.92,24.36,3.17,0.0
20200923:1410,182.22,30.62,211.19,0.0,28.25,24.17,3.1,0.0
20200923:1510,211.52,187.87,101.84,0.0,20.0,24.08,3.17,0.0
20200923:1610,78.91,69.48,63.37,0.0,10.8,23.64,3.1,0.0
20200923:1710,0.0,0.0,0.0,0.0,0.0,22.68,2.55,0.0
20200923:1810,0.0,0.0,0.0,0.0,0.0,21.44,2.55,0.0
20200923:1910,0.0,0.0,0.0,0.0,0.0,19.9,2.62,0.0
20200923:2010,0.0,0.0,0.0,0.0,0.0,19.04,2.55,0.0
20200923:2110,0.0,0.0,0.0,0.0,0.0,18.63,2.62,0.0
20200923:2210,0.0,0.0,0.0,0.0,0.0,18.47,2.76,0.0
20200923:2310,0.0,0.0,0.0,0.0,0.0,18.3,2.9,0.0
20200924:0010,0.0,0.0,0.0,0.0,0.0,18.22,2.97,0.0
20200924:0110,0.0,0.0,0.0,0.0,0.0,18.09,3.31,0.0
20200924:0210,0.0,0.0,0.0,0.0,0.0,18.27,4.07,0.0
20200924:0310,0.0,0.0,0.0,0.0,0.0,18.63,4.69,0.0
20200924:0410,0.0,0.0,0.0,0.0,0.0,18.64,5.03,0.0
20200924:0510,0.0,0.0,0.0,0.0,0.0,18.48,4.9,0.0
20200924:0610,44.16,22.43,55.12,0.0,8.33,17.66,4.48,0.0
20200924:0710,143.92,64.26,130.39,0.0,17.66,17.01,4.14,0.0
20200924:0810,291.77,207.09,160.09,0.01,26.15,17.05,3.66,0.0
20200924:0910,255.0,60.2,260.4,0.0,33.22,17.6,3.31,0.0
20200924:1010,409.24,250.0,258.53,0.01,38.12,18.75,3.24,0.0
20200924:1110,400.76,207.17,293.38,0.01,40.11,20.4,3.86,0.0
20200924:1210,213.79,14.29,262.07,0.0,38.83,21.61,3.86,0.0
20200924:1310,300.18,110.25,271.78,0.01,34.52,21.82,3.17,0.0
20200924:1410,137.35,7.15,178.03,0.0,27.87,21.98,2.9,0.0
20200924:1510,141.21,42.91,150.29,0.0,19.63,22.4,2.69,0.0
20200924:1610,31.17,1.02,53.0,0.0,10.45,20.74,2.48,0.0
20200924:1710,0.0,0.0,0.0,0.0,0.0,17.65,2.41,0.0
20200924:1810,0.0,0.0,0.0,0.0,0.0,16.65,2.41,0.0
20200924:1910,0.0,0.0,0.0,0.0,0.0,15.71,2.21,0.0
20200924:2010,0.0,0.0,0.0,0.0,0.0,15.63,2.48,0.0
20200924:2110,0.0,0.0,0.0,0.0,0.0,15.62,2.69,0.0
20200924:2210,0.0,0.0,0.0,0.0,0.0,15.84,3.24,0.0
20200924:2310,0.0,0.0,0.0,0.0,0.0,15.73,3.52,0.0
20200925:0010,0.0,0.0,0.0,0.0,0.0,15.33,4.14,0.0
20200925:0110,0.0,0.0,0.0,0.0,0.0,14.72,4.48,0.0
20200925:0210,0.0,0.0,0.0,0.0,0.0,14.2,4.28,0.0
20200925:0310,0.0,0.0,0.0,0.0,0.0,13.78,4.0,0.0
20200925:0410,0.0,0.0,0.0,0.0,0.0,13.21,3.52,0.0
20200925:0510,0.0,0.0,0.0,0.0,0.0,12.74,3.24,0.0
20200925:0610,26.47,3.06,44.01,0.0,8.09,12.17,3.17,0.0
20200925:0710,51.46,0.0,76.99,0.0,17.4,12.39,3.52,0.0
20200925:0810,82.53,0.0,113.99,0.0,25.87,13.0,4.62,0.0
20200925:0910,82.35,0.0,113.99,0.0,32.9,13.5,4.83,0.0
20200925:1010,97.6,0.0,131.99,0.0,37.76,13.82,4.83,0.0
20200925:1110,184.61,3.06,230.0,0.0,39.73,14.33,5.1,0.0
20200925:1210,153.89,1.02,196.99,0.0,38.43,14.87,5.1,0.0
20200925:1310,139.83,1.02,180.99,0.0,34.13,15.17,4.76,0.0
20200925:1410,169.6,17.37,199.1,0.0,27.49,15.03,5.17,0.0
20200925:1510,58.43,0.0,85.99,0.0,19.27,14.43,4.76,0.0
20200925:1610,40.48,4.1,61.02,0.0,10.09,13.89,4.48,0.0
20200925:1710,0.0,0.0,0.0,0.0,0.0,13.14,3.93,0.0
20200925:1810,0.0,0.0,0.0,0.0,0.0,12.53,3.79,0.0
20200925:1910,0.0,0.0,0.0,0.0,0.0,12.28,3.66,0.0
20200925:2010,0.0,0.0,0.0,0.0,0.0,11.75,3.52,0.0
20200925:2110,0.0,0.0,0.0,0.0,0.0,11.35,3.86,0.0
20200925:2210,0.0,0.0,0.0,0.0,0.0,11.16,4.14,0.0
20200925:2310,0.0,0.0,0.0,0.0,0.0,10.98,4.28,0.0
20200926:0010,0.0,0.0,0.0,0.0,0.0,10.91,4.14,0.0
20200926:0110,0.0,0.0,0.0,0.0,0.0,10.7,4.48,0.0
20200926:0210,0.0,0.0,0.0,0.0,0.0,10.6,4.48,0.0
20200926:0310,0.0,0.0,0.0,0.0,0.0,10.45,4.69,0.0
20200926:0410,0.0,0.0,0.0,0.0,0.0,10.48,4.14,0.0
20200926:0510,0.0,0.0,0.0,0.0,0.0,10.23,5.31,0.0
20200926:0610,31.97,7.15,48.04,0.0,7.84,10.05,5.86,0.0
20200926:0710,11.23,0.0,25.0,0.0,17.14,9.05,5.66,0.0
20200926:0810,66.97,0.0,93.99,0.0,25.58,8.83,5.79,0.0
20200926:0910,73.06,0.0,100.99,0.0,32.58,8.81,6.62,0.0
20200926:1010,33.41,0.0,54.0,0.0,37.4,8.77,5.66,0.0
20200926:1110,92.01,0.0,122.99,0.0,39.34,9.19,5.66,0.0
20200926:1210,79.37,0.0,108.99,0.0,38.04,10.24,5.1,0.0
20200926:1310,42.79,0.0,65.99,0.0,33.73,10.75,4.07,0.0
20200926:1410,24.34,0.0,43.0,0.0,27.11,11.03,3.52,0.0
20200926:1510,33.67,0.0,55.0,0.0,18.9,11.76,3.79,0.0
20200926:1610,10.38,0.0,24.0,0.0,9.73,11.55,3.79,0.0
20200926:1710,0.0,0.0,0.0,0.0,0.0,11.24,3.79,0.0
20200926:1810,0.0,0.0,0.0,0.0,0.0,10.76,3.93,0.0
20200926:1910,0.0,0.0,0.0,0.0,0.0,10.0,3.93,0.0
20200926:2010,0.0,0.0,0.0,0.0,0.0,9.78,3.72,0.0
20200926:2110,0.0,0.0,0.0,0.0,0.0,9.6,3.66,0.0
20200926:2210,0.0,0.0,0.0,0.0,0.0,9.51,3.59,0.0
20200926:2310,0.0,0.0,0.0,0.0,0.0,9.47,3.31,0.0
20200927:0010,0.0,0.0,0.0,0.0,0.0,9.43,3.38,0.0
20200927:0110,0.0,0.0,0.0,0.0,0.0,9.47,3.86,0.0
20200927:0210,0.0,0.0,0.0,0.0,0.0,9.33,4.34,0.0
20200927:0310,0.0,0.0,0.0,0.0,0.0,9.39,4.48,0.0
20200927:0410,0.0,0.0,0.0,0.0,0.0,9.33,4.76,0.0
20200927:0510,0.0,0.0,0.0,0.0,0.0,9.25,4.9,0.0
20200927:0610,27.85,5.12,44.03,0.0,7.6,9.15,4.83,0.0
20200927:0710,109.36,21.46,124.14,0.0,16.88,9.67,4.14,0.0
20200927:0810,216.29,66.39,200.47,0.0,25.3,10.02,3.66,0.0
20200927:0910,95.58,0.0,127.99,0.0,32.26,10.72,4.62,0.0
20200927:1010,73.71,0.0,102.99,0.0,37.04,11.43,4.28,0.0
