time,P,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20161216:1110,16458000.0,21.58,177.56,3.68,26.31,6.17,2.0,0.0
20161216:1210,12720000.0,3.79,155.02,3.13,28.0,6.47,1.17,0.0
20161216:1310,22681000.0,62.62,208.14,4.51,26.54,6.99,0.28,0.0
20161216:1410,16523000.0,37.62,163.76,3.48,22.14,7.22,0.83,0.0
20161216:1510,8434000.0,13.43,97.89,2.02,15.33,7.25,1.59,0.0
20161216:1610,11218000.0,87.89,59.43,1.29,6.72,7.35,1.93,0.0
20161216:1710,0.0,0.0,0.0,0.0,0.0,6.87,1.79,0.0
20161216:1810,0.0,0.0,0.0,0.0,0.0,6.52,1.66,0.0
20161216:1910,0.0,0.0,0.0,0.0,0.0,6.58,2.41,0.0
20161216:2010,0.0,0.0,0.0,0.0,0.0,6.17,3.03,0.0
20161216:2110,0.0,0.0,0.0,0.0,0.0,5.71,3.52,0.0
20161216:2210,0.0,0.0,0.0,0.0,0.0,5.47,3.45,0.0
20161216:2310,0.0,0.0,0.0,0.0,0.0,5.36,3.52,0.0
20161217:0010,0.0,0.0,0.0,0.0,0.0,5.5,3.72,0.0
20161217:0110,0.0,0.0,0.0,0.0,0.0,5.72,3.93,0.0
20161217:0210,0.0,0.0,0.0,0.0,0.0,5.93,4.14,0.0
20161217:0310,0.0,0.0,0.0,0.0,0.0,6.2,4.34,0.0
20161217:0410,0.0,0.0,0.0,0.0,0.0,6.42,4.76,0.0
20161217:0510,0.0,0.0,0.0,0.0,0.0,6.3,4.83,0.0
20161217:0610,0.0,0.0,0.0,0.0,0.0,6.06,4.83,0.0
20161217:0710,0.0,0.0,0.0,0.0,0.0,6.21,4.76,0.0
20161217:0810,5507000.0,36.17,42.37,0.84,5.93,6.16,4.9,0.0
20161217:0910,6920000.0,7.71,85.9,1.75,14.66,6.6,5.38,0.0
20161217:1010,6721000.0,0.0,91.75,1.84,21.63,7.52,6.14,0.0
20161217:1110,39555000.0,214.18,239.35,5.88,26.25,8.5,5.93,0.0
20161217:1210,11934000.0,1.9,149.26,3.0,27.96,10.0,6.21,0.0
20161217:1310,8451000.0,0.0,112.65,2.26,26.53,10.86,6.69,0.0
20161217:1410,1789000.0,0.0,33.61,0.67,22.15,10.22,5.66,0.0
20161217:1510,6067000.0,2.24,83.03,1.67,15.36,10.17,5.17,0.0
20161217:1610,571000.0,0.0,16.35,0.33,6.77,9.94,5.86,0.0
20161217:1710,0.0,0.0,0.0,0.0,0.0,9.35,5.79,0.0
20161217:1810,0.0,0.0,0.0,0.0,0.0,8.8,5.93,0.0
20161217:1910,0.0,0.0,0.0,0.0,0.0,8.22,5.93,0.0
20161217:2010,0.0,0.0,0.0,0.0,0.0,7.82,5.86,0.0
20161217:2110,0.0,0.0,0.0,0.0,0.0,7.61,5.66,0.0
20161217:2210,0.0,0.0,0.0,0.0,0.0,7.25,5.66,0.0
20161217:2310,0.0,0.0,0.0,0.0,0.0,7.21,5.66,0.0
20161218:0010,0.0,0.0,0.0,0.0,0.0,7.23,5.59,0.0
20161218:0110,0.0,0.0,0.0,0.0,0.0,7.11,5.59,0.0
20161218:0210,0.0,0.0,0.0,0.0,0.0,7.0,5.66,0.0
20161218:0310,0.0,0.0,0.0,0.0,0.0,6.8,5.79,0.0
20161218:0410,0.0,0.0,0.0,0.0,0.0,6.67,5.79,0.0
20161218:0510,0.0,0.0,0.0,0.0,0.0,6.38,5.79,0.0
20161218:0610,0.0,0.0,0.0,0.0,0.0,5.94,5.59,0.0
20161218:0710,0.0,0.0,0.0,0.0,0.0,5.37,5.45,0.0
20161218:0810,24905000.0,242.71,53.21,1.38,5.83,5.33,5.45,0.0
20161218:0910,50013000.0,484.87,86.96,4.28,14.57,6.14,4.62,0.0
20161218:1010,4193000.0,0.0,62.68,1.26,21.56,7.4,6.07,0.0
20161218:1110,10872000.0,1.97,136.56,2.75,26.19,8.88,7.93,0.0
20161218:1210,4924000.0,0.0,71.77,1.44,27.93,9.55,7.45,0.0
20161218:1310,20900000.0,47.51,201.25,4.3,26.52,9.76,7.31,0.0
20161218:1410,10719000.0,5.95,130.89,2.66,22.16,8.79,6.55,0.0
20161218:1510,3937000.0,0.0,59.96,1.2,15.39,8.57,5.17,0.0
20161218:1610,1005000.0,0.0,22.71,0.46,6.81,8.03,5.79,0.0
20161218:1710,0.0,0.0,0.0,0.0,0.0,7.46,5.45,0.0
20161218:1810,0.0,0.0,0.0,0.0,0.0,7.13,5.17,0.0
20161218:1910,0.0,0.0,0.0,0.0,0.0,7.13,5.17,0.0
20161218:2010,0.0,0.0,0.0,0.0,0.0,6.91,4.97,0.0
20161218:2110,0.0,0.0,0.0,0.0,0.0,6.55,4.69,0.0
20161218:2210,0.0,0.0,0.0,0.0,0.0,6.17,4.76,0.0
20161218:2310,0.0,0.0,0.0,0.0,0.0,6.01,4.76,0.0
20161219:0010,0.0,0.0,0.0,0.0,0.0,5.87,4.69,0.0
20161219:0110,0.0,0.0,0.0,0.0,0.0,5.64,4.55,0.0
20161219:0210,0.0,0.0,0.0,0.0,0.0,5.44,4.48,0.0
20161219:0310,0.0,0.0,0.0,0.0,0.0,5.25,4.41,0.0
20161219:0410,0.0,0.0,0.0,0.0,0.0,5.06,4.28,0.0
20161219:0510,0.0,0.0,0.0,0.0,0.0,5.04,4.21,0.0
20161219:0610,0.0,0.0,0.0,0.0,0.0,5.02,4.21,0.0
20161219:0710,0.0,0.0,0.0,0.0,0.0,5.22,4.28,0.0
20161219:0810,14250000.0,120.53,56.76,1.11,5.74,5.37,4.21,0.0
20161219:0910,12014000.0,41.41,108.06,2.28,14.49,5.7,3.45,0.0
20161219:1010,9902000.0,4.29,122.45,2.48,21.49,6.13,3.79,0.0
20161219:1110,17604000.0,27.57,183.4,3.82,26.14,6.68,4.28,0.0
20161219:1210,13295000.0,5.7,158.97,3.22,27.9,7.64,5.38,0.0
20161219:1310,11755000.0,3.8,144.11,2.91,26.51,7.78,5.1,0.0
20161219:1410,7587000.0,0.0,101.74,2.04,22.18,7.92,4.9,0.0
20161219:1510,8529000.0,13.43,98.8,2.04,15.43,7.71,4.07,0.0
20161219:1610,3017000.0,10.05,39.13,0.8,6.87,7.21,3.45,0.0
20161219:1710,0.0,0.0,0.0,0.0,0.0,6.61,2.76,0.0
20161219:1810,0.0,0.0,0.0,0.0,0.0,6.18,2.41,0.0
20161219:1910,0.0,0.0,0.0,0.0,0.0,6.66,1.66,0.0
20161219:2010,0.0,0.0,0.0,0.0,0.0,5.86,1.1,0.0
20161219:2110,0.0,0.0,0.0,0.0,0.0,5.38,1.03,0.0
20161219:2210,0.0,0.0,0.0,0.0,0.0,4.36,1.31,0.0
20161219:2310,0.0,0.0,0.0,0.0,0.0,3.61,1.45,0.0
20161220:0010,0.0,0.0,0.0,0.0,0.0,3.12,1.45,0.0
20161220:0110,0.0,0.0,0.0,0.0,0.0,2.87,1.38,0.0
20161220:0210,0.0,0.0,0.0,0.0,0.0,3.04,1.24,0.0
20161220:0310,0.0,0.0,0.0,0.0,0.0,3.34,1.03,0.0
20161220:0410,0.0,0.0,0.0,0.0,0.0,3.01,0.9,0.0
20161220:0510,0.0,0.0,0.0,0.0,0.0,2.87,0.69,0.0
20161220:0610,0.0,0.0,0.0,0.0,0.0,2.59,0.28,0.0
20161220:0710,0.0,0.0,0.0,0.0,0.0,2.38,0.21,0.0
20161220:0810,9848000.0,79.72,47.65,0.98,5.65,2.51,0.34,0.0
20161220:0910,50163000.0,513.96,74.76,4.31,14.41,3.56,0.41,0.0
20161220:1010,61309000.0,613.96,120.64,6.53,21.43,6.3,0.69,0.0
20161220:1110,68625000.0,693.92,142.73,8.06,26.1,7.64,0.83,0.0
20161220:1210,63087000.0,563.02,205.51,8.05,27.88,8.44,0.62,0.0
20161220:1310,56207000.0,466.0,213.71,7.35,26.52,9.01,0.55,0.0
20161220:1410,47001000.0,372.73,186.64,5.97,22.21,9.28,0.97,0.0
20161220:1510,26367000.0,174.46,140.74,3.53,15.48,9.24,1.1,0.0
20161220:1610,8893000.0,63.33,57.39,1.22,6.93,8.86,1.1,0.0
20161220:1710,0.0,0.0,0.0,0.0,0.0,7.8,1.24,0.0
20161220:1810,0.0,0.0,0.0,0.0,0.0,6.12,1.45,0.0
20161220:1910,0.0,0.0,0.0,0.0,0.0,4.74,1.52,0.0
20161220:2010,0.0,0.0,0.0,0.0,0.0,4.6,1.17,0.0
20161220:2110,0.0,0.0,0.0,0.0,0.0,5.08,0.9,0.0
20161220:2210,0.0,0.0,0.0,0.0,0.0,4.98,0.69,0.0
20161220:2310,0.0,0.0,0.0,0.0,0.0,4.76,0.55,0.0
20161221:0010,0.0,0.0,0.0,0.0,0.0,4.57,0.55,0.0
20161221:0110,0.0,0.0,0.0,0.0,0.0,4.23,0.83,0.0
20161221:0210,0.0,0.0,0.0,0.0,0.0,3.69,0.97,0.0
20161221:0310,0.0,0.0,0.0,0.0,0.0,2.45,1.24,0.0
20161221:0410,0.0,0.0,0.0,0.0,0.0,2.9,1.1,0.0
20161221:0510,0.0,0.0,0.0,0.0,0.0,2.98,0.97,0.0
20161221:0610,0.0,0.0,0.0,0.0,0.0,3.12,0.62,0.0
20161221:0710,0.0,0.0,0.0,0.0,0.0,2.66,0.76,0.0
20161221:0810,19391000.0,184.88,50.02,1.22,5.57,2.47,0.62,0.0
20161221:0910,44611000.0,411.25,110.59,4.04,14.34,3.98,0.41,0.0
20161221:1010,62434000.0,636.23,110.88,6.59,21.37,7.17,1.1,0.0
20161221:1110,71964000.0,749.64,116.47,8.23,26.06,8.95,2.21,0.0
20161221:1210,75769000.0,799.17,110.25,8.9,27.87,10.12,3.24,0.0
20161221:1310,61825000.0,530.73,196.19,7.63,26.53,10.99,4.34,0.0
20161221:1410,21866000.0,79.29,183.0,4.06,22.25,11.09,3.86,0.0
20161221:1510,24855000.0,156.4,140.52,3.44,15.53,10.76,3.31,0.0
20161221:1610,21769000.0,215.5,57.9,1.75,6.99,10.24,2.69,0.0
20161221:1710,0.0,0.0,0.0,0.0,0.0,8.86,2.14,0.0
20161221:1810,0.0,0.0,0.0,0.0,0.0,7.67,1.93,0.0
20161221:1910,0.0,0.0,0.0,0.0,0.0,6.67,1.86,0.0
20161221:2010,0.0,0.0,0.0,0.0,0.0,5.58,1.59,0.0
20161221:2110,0.0,0.0,0.0,0.0,0.0,5.7,1.38,0.0
20161221:2210,0.0,0.0,0.0,0.0,0.0,6.2,1.24,0.0
20161221:2310,0.0,0.0,0.0,0.0,0.0,6.27,1.03,0.0
20161222:0010,0.0,0.0,0.0,0.0,0.0,6.12,0.9,0.0
20161222:0110,0.0,0.0,0.0,0.0,0.0,5.63,0.9,0.0
20161222:0210,0.0,0.0,0.0,0.0,0.0,4.97,0.97,0.0
20161222:0310,0.0,0.0,0.0,0.0,0.0,4.81,0.83,0.0
20161222:0410,0.0,0.0,0.0,0.0,0.0,4.51,0.83,0.0
20161222:0510,0.0,0.0,0.0,0.0,0.0,4.09,0.9,0.0
20161222:0610,0.0,0.0,0.0,0.0,0.0,3.83,0.97,0.0
20161222:0710,0.0,0.0,0.0,0.0,0.0,3.24,0.97,0.0
20161222:0810,19027000.0,181.97,49.67,1.2,5.5,3.36,0.76,0.0
20161222:0910,44870000.0,420.06,106.71,4.04,14.27,4.66,0.41,0.0
20161222:1010,57072000.0,533.6,150.18,6.26,21.32,7.71,0.76,0.0
20161222:1110,69475000.0,720.41,130.65,8.14,26.03,9.58,1.17,0.0
20161222:1210,69190000.0,685.13,161.39,8.5,27.86,10.81,1.59,0.0
20161222:1310,69748000.0,739.91,115.19,8.41,26.55,11.62,1.72,0.0
20161222:1410,58238000.0,574.54,128.36,6.79,22.29,12.03,1.86,0.0
20161222:1510,44305000.0,437.3,93.95,4.61,15.59,12.07,2.0,0.0
20161222:1610,20627000.0,201.04,60.98,1.73,7.06,11.52,1.66,0.0
20161222:1710,0.0,0.0,0.0,0.0,0.0,10.12,1.79,0.0
20161222:1810,0.0,0.0,0.0,0.0,0.0,8.54,1.72,0.0
20161222:1910,0.0,0.0,0.0,0.0,0.0,7.02,1.79,0.0
20161222:2010,0.0,0.0,0.0,0.0,0.0,5.65,1.66,0.0
20161222:2110,0.0,0.0,0.0,0.0,0.0,4.96,1.52,0.0
20161222:2210,0.0,0.0,0.0,0.0,0.0,4.56,1.45,0.0
20161222:2310,0.0,0.0,0.0,0.0,0.0,4.34,1.31,0.0
20161223:0010,0.0,0.0,0.0,0.0,0.0,4.09,1.24,0.0
20161223:0110,0.0,0.0,0.0,0.0,0.0,3.61,1.31,0.0
20161223:0210,0.0,0.0,0.0,0.0,0.0,3.07,1.31,0.0
20161223:0310,0.0,0.0,0.0,0.0,0.0,2.8,1.31,0.0
20161223:0410,0.0,0.0,0.0,0.0,0.0,2.48,1.31,0.0
20161223:0510,0.0,0.0,0.0,0.0,0.0,2.23,1.38,0.0
20161223:0610,0.0,0.0,0.0,0.0,0.0,2.4,1.31,0.0
20161223:0710,0.0,0.0,0.0,0.0,0.0,1.8,1.31,0.0
20161223:0810,18872000.0,178.85,49.29,1.18,5.43,1.98,1.24,0.0
20161223:0910,44292000.0,410.46,107.55,3.99,14.22,4.72,0.69,0.0
20161223:1010,60907000.0,611.54,120.86,6.5,21.28,7.82,0.9,0.0
20161223:1110,69655000.0,734.44,123.66,8.17,26.01,10.05,1.03,0.0
20161223:1210,73037000.0,799.32,110.26,8.9,27.87,11.66,1.24,0.0
20161223:1310,68875000.0,739.71,115.11,8.41,26.58,12.75,1.31,0.0
20161223:1410,59575000.0,621.65,108.3,6.95,22.34,13.31,1.38,0.0
20161223:1510,43854000.0,438.77,93.88,4.62,15.65,13.39,1.31,0.0
20161223:1610,21551000.0,216.08,59.09,1.78,7.14,12.81,1.24,0.0
20161223:1710,0.0,0.0,0.0,0.0,0.0,11.4,1.38,0.0
20161223:1810,0.0,0.0,0.0,0.0,0.0,9.18,1.31,0.0
20161223:1910,0.0,0.0,0.0,0.0,0.0,9.66,0.62,0.0
20161223:2010,0.0,0.0,0.0,0.0,0.0,8.87,0.83,0.0
20161223:2110,0.0,0.0,0.0,0.0,0.0,7.68,1.03,0.0
20161223:2210,0.0,0.0,0.0,0.0,0.0,6.31,1.17,0.0
20161223:2310,0.0,0.0,0.0,0.0,0.0,5.73,1.17,0.0
20161224:0010,0.0,0.0,0.0,0.0,0.0,5.39,1.1,0.0
20161224:0110,0.0,0.0,0.0,0.0,0.0,4.86,1.17,0.0
20161224:0210,0.0,0.0,0.0,0.0,0.0,3.94,1.31,0.0
20161224:0310,0.0,0.0,0.0,0.0,0.0,3.12,1.45,0.0
20161224:0410,0.0,0.0,0.0,0.0,0.0,2.7,1.52,0.0
20161224:0510,0.0,0.0,0.0,0.0,0.0,2.64,1.45,0.0
20161224:0610,0.0,0.0,0.0,0.0,0.0,2.5,1.45,0.0
20161224:0710,0.0,0.0,0.0,0.0,0.0,1.45,1.17,0.0
20161224:0810,18052000.0,170.63,48.22,1.15,5.36,1.72,1.17,0.0
20161224:0910,43663000.0,392.83,112.44,3.93,14.17,4.01,1.31,0.0
20161224:1010,60873000.0,588.18,128.79,6.41,21.25,5.75,1.52,0.0
20161224:1110,70262000.0,706.87,136.09,8.08,26.0,7.34,1.72,0.0
20161224:1210,73297000.0,755.41,131.34,8.76,27.88,8.65,1.93,0.0
20161224:1310,70425000.0,727.95,122.17,8.39,26.62,9.56,2.07,0.0
20161224:1410,60552000.0,611.17,113.77,6.94,22.39,10.48,2.07,0.0
20161224:1510,44085000.0,424.54,100.46,4.61,15.73,10.86,2.07,0.0
20161224:1610,21380000.0,208.02,61.2,1.78,7.22,10.5,1.86,0.0
20161224:1710,0.0,0.0,0.0,0.0,0.0,8.94,2.0,0.0
20161224:1810,0.0,0.0,0.0,0.0,0.0,7.48,2.0,0.0
20161224:1910,0.0,0.0,0.0,0.0,0.0,6.85,2.21,0.0
20161224:2010,0.0,0.0,0.0,0.0,0.0,6.02,2.14,0.0
20161224:2110,0.0,0.0,0.0,0.0,0.0,5.26,2.14,0.0
20161224:2210,0.0,0.0,0.0,0.0,0.0,4.5,2.0,0.0
20161224:2310,0.0,0.0,0.0,0.0,0.0,3.7,1.93,0.0
20161225:0010,0.0,0.0,0.0,0.0,0.0,3.13,1.79,0.0
20161225:0110,0.0,0.0,0.0,0.0,0.0,2.86,1.66,0.0
20161225:0210,0.0,0.0,0.0,0.0,0.0,2.71,1.52,0.0
20161225:0310,0.0,0.0,0.0,0.0,0.0,2.1,1.52,0.0
20161225:0410,0.0,0.0,0.0,0.0,0.0,1.66,1.52,0.0
20161225:0510,0.0,0.0,0.0,0.0,0.0,1.5,1.38,0.0
20161225:0610,0.0,0.0,0.0,0.0,0.0,1.26,1.31,0.0
20161225:0710,0.0,0.0,0.0,0.0,0.0,0.21,1.66,0.0
20161225:0810,15271000.0,137.55,48.54,1.07,5.3,0.0,1.66,0.0
20161225:0910,32763000.0,241.26,134.72,3.42,14.12,2.38,1.31,0.0
20161225:1010,44544000.0,325.43,193.63,5.42,21.22,6.53,1.45,0.0
20161225:1110,53115000.0,402.76,226.85,6.88,26.0,8.9,1.59,0.0
20161225:1210,53210000.0,393.73,243.57,7.28,27.9,10.72,1.52,0.0
20161225:1310,59480000.0,522.33,200.33,7.63,26.66,12.05,1.52,0.0
20161225:1410,60154000.0,624.29,108.19,6.99,22.46,12.78,1.66,0.0
20161225:1510,44167000.0,434.63,97.91,4.66,15.8,12.91,1.79,0.0
20161225:1610,20676000.0,199.95,63.12,1.78,7.31,12.25,1.45,0.0
20161225:1710,0.0,0.0,0.0,0.0,0.0,10.69,1.45,0.0
20161225:1810,0.0,0.0,0.0,0.0,0.0,8.44,1.17,0.0
20161225:1910,0.0,0.0,0.0,0.0,0.0,6.42,1.31,0.0
20161225:2010,0.0,0.0,0.0,0.0,0.0,5.38,1.31,0.0
20161225:2110,0.0,0.0,0.0,0.0,0.0,4.69,1.24,0.0
20161225:2210,0.0,0.0,0.0,0.0,0.0,4.3,1.17,0.0
20161225:2310,0.0,0.0,0.0,0.0,0.0,4.03,1.1,0.0
20161226:0010,0.0,0.0,0.0,0.0,0.0,3.69,1.17,0.0
20161226:0110,0.0,0.0,0.0,0.0,0.0,3.44,1.17,0.0
20161226:0210,0.0,0.0,0.0,0.0,0.0,3.38,1.17,0.0
20161226:0310,0.0,0.0,0.0,0.0,0.0,3.7,1.1,0.0
20161226:0410,0.0,0.0,0.0,0.0,0.0,3.91,1.1,0.0
20161226:0510,0.0,0.0,0.0,0.0,0.0,3.36,1.24,0.0
20161226:0610,0.0,0.0,0.0,0.0,0.0,2.19,1.52,0.0
20161226:0710,0.0,0.0,0.0,0.0,0.0,1.1,1.66,0.0
20161226:0810,15145000.0,138.48,47.12,1.06,5.25,1.01,1.66,0.0
20161226:0910,32024000.0,236.24,133.88,3.39,14.08,3.63,1.17,0.0
20161226:1010,50943000.0,424.59,178.38,5.84,21.2,8.01,1.17,0.0
20161226:1110,59155000.0,515.14,202.95,7.37,26.0,10.72,1.1,0.0
20161226:1210,64481000.0,612.13,189.58,8.25,27.92,12.55,0.83,0.0
20161226:1310,66731000.0,717.34,127.5,8.37,26.71,13.73,0.48,0.0
20161226:1410,58752000.0,627.37,108.21,7.03,22.53,14.28,0.41,0.0
20161226:1510,42869000.0,422.42,102.91,4.64,15.89,14.28,0.83,0.0
20161226:1610,21096000.0,207.88,62.06,1.82,7.4,13.54,1.17,0.0
20161226:1710,0.0,0.0,0.0,0.0,0.0,11.82,1.38,0.0
20161226:1810,0.0,0.0,0.0,0.0,0.0,9.26,1.31,0.0
20161226:1910,0.0,0.0,0.0,0.0,0.0,7.59,1.31,0.0
20161226:2010,0.0,0.0,0.0,0.0,0.0,6.25,1.38,0.0
20161226:2110,0.0,0.0,0.0,0.0,0.0,5.32,1.38,0.0
20161226:2210,0.0,0.0,0.0,0.0,0.0,5.07,1.31,0.0
20161226:2310,0.0,0.0,0.0,0.0,0.0,5.22,1.24,0.0
20161227:0010,0.0,0.0,0.0,0.0,0.0,5.88,1.1,0.0
20161227:0110,0.0,0.0,0.0,0.0,0.0,6.02,1.1,0.0
20161227:0210,0.0,0.0,0.0,0.0,0.0,6.21,1.1,0.0
20161227:0310,0.0,0.0,0.0,0.0,0.0,6.23,1.1,0.0
20161227:0410,0.0,0.0,0.0,0.0,0.0,6.13,1.03,0.0
20161227:0510,0.0,0.0,0.0,0.0,0.0,5.96,1.03,0.0
20161227:0610,0.0,0.0,0.0,0.0,0.0,5.73,1.03,0.0
20161227:0710,0.0,0.0,0.0,0.0,0.0,4.56,1.1,0.0
20161227:0810,21975000.0,223.86,41.48,1.2,5.2,3.43,1.38,0.0
20161227:0910,35380000.0,281.04,130.84,3.55,14.05,5.15,1.03,0.0
20161227:1010,45450000.0,349.09,189.9,5.52,21.18,8.91,0.97,0.0
20161227:1110,57088000.0,483.31,211.05,7.24,26.01,11.45,1.03,0.0
20161227:1210,64662000.0,611.67,190.85,8.26,27.96,13.17,1.1,0.0
20161227:1310,68649000.0,745.02,115.0,8.48,26.77,14.27,1.24,0.0
20161227:1410,59081000.0,616.51,113.6,7.01,22.6,14.86,1.31,0.0
20161227:1510,44401000.0,447.64,95.25,4.75,15.98,14.9,1.38,0.0
20161227:1610,22197000.0,221.89,61.73,1.89,7.5,14.11,1.38,0.0
20161227:1710,0.0,0.0,0.0,0.0,0.0,12.33,1.72,0.0
20161227:1810,0.0,0.0,0.0,0.0,0.0,9.84,1.66,0.0
20161227:1910,0.0,0.0,0.0,0.0,0.0,8.18,1.52,0.0
20161227:2010,0.0,0.0,0.0,0.0,0.0,7.43,1.38,0.0
20161227:2110,0.0,0.0,0.0,0.0,0.0,6.91,1.24,0.0
20161227:2210,0.0,0.0,0.0,0.0,0.0,5.97,1.31,0.0
20161227:2310,0.0,0.0,0.0,0.0,0.0,4.97,1.45,0.0
20161228:0010,0.0,0.0,0.0,0.0,0.0,4.32,1.45,0.0
20161228:0110,0.0,0.0,0.0,0.0,0.0,3.9,1.52,0.0
20161228:0210,0.0,0.0,0.0,0.0,0.0,3.57,1.59,0.0
20161228:0310,0.0,0.0,0.0,0.0,0.0,3.08,1.72,0.0
20161228:0410,0.0,0.0,0.0,0.0,0.0,2.83,1.72,0.0
20161228:0510,0.0,0.0,0.0,0.0,0.0,2.46,1.72,0.0
20161228:0610,0.0,0.0,0.0,0.0,0.0,1.95,1.72,0.0
20161228:0710,0.0,0.0,0.0,0.0,0.0,1.74,1.79,0.0
20161228:0810,18510000.0,179.95,44.2,1.11,5.16,1.86,1.72,0.0
20161228:0910,49698000.0,501.78,75.07,4.19,14.02,3.9,1.38,0.0
20161228:1010,63846000.0,667.72,94.72,6.64,21.18,8.31,1.72,0.0
20161228:1110,62176000.0,548.03,194.24,7.52,26.02,10.45,2.48,0.0
20161228:1210,72639000.0,743.95,138.01,8.76,28.0,11.84,2.76,0.0
20161228:1310,70020000.0,719.48,128.88,8.43,26.83,12.69,2.97,0.0
20161228:1410,58400000.0,562.31,136.84,6.84,22.69,13.11,3.1,0.0
20161228:1510,41679000.0,378.06,119.23,4.55,16.07,13.01,3.03,0.0
20161228:1610,20918000.0,197.83,66.5,1.86,7.61,12.29,2.41,0.0
20161228:1710,0.0,0.0,0.0,0.0,0.0,10.42,2.34,0.0
20161228:1810,0.0,0.0,0.0,0.0,0.0,8.73,2.48,0.0
20161228:1910,0.0,0.0,0.0,0.0,0.0,7.85,2.41,0.0
20161228:2010,0.0,0.0,0.0,0.0,0.0,6.82,2.48,0.0
20161228:2110,0.0,0.0,0.0,0.0,0.0,5.98,2.41,0.0
20161228:2210,0.0,0.0,0.0,0.0,0.0,5.29,2.34,0.0
20161228:2310,0.0,0.0,0.0,0.0,0.0,4.75,2.28,0.0
20161229:0010,0.0,0.0,0.0,0.0,0.0,4.17,2.21,0.0
20161229:0110,0.0,0.0,0.0,0.0,0.0,3.6,2.14,0.0
20161229:0210,0.0,0.0,0.0,0.0,0.0,3.11,2.07,0.0
20161229:0310,0.0,0.0,0.0,0.0,0.0,2.86,2.0,0.0
20161229:0410,0.0,0.0,0.0,0.0,0.0,2.31,2.0,0.0
20161229:0510,0.0,0.0,0.0,0.0,0.0,1.68,1.93,0.0
20161229:0610,0.0,0.0,0.0,0.0,0.0,1.14,1.86,0.0
20161229:0710,0.0,0.0,0.0,0.0,0.0,1.01,1.86,0.0
20161229:0810,16082000.0,150.54,45.59,1.06,5.13,0.84,1.72,0.0
20161229:0910,38089000.0,312.58,125.75,3.64,14.0,3.28,1.38,0.0
20161229:1010,50338000.0,406.81,181.38,5.77,21.18,6.69,1.66,0.0
20161229:1110,58472000.0,482.54,212.12,7.26,26.05,8.67,1.79,0.0
20161229:1210,64709000.0,578.19,202.47,8.15,28.05,10.23,1.86,0.0
20161229:1310,69434000.0,720.34,128.75,8.45,26.91,11.42,1.79,0.0
20161229:1410,61023000.0,631.8,109.45,7.12,22.78,12.09,1.66,0.0
20161229:1510,44183000.0,427.11,103.96,4.73,16.18,12.25,1.72,0.0
20161229:1610,22762000.0,223.88,62.74,1.95,7.72,11.72,1.59,0.0
20161229:1710,0.0,0.0,0.0,0.0,0.0,10.09,1.86,0.0
20161229:1810,0.0,0.0,0.0,0.0,0.0,8.27,1.79,0.0
20161229:1910,0.0,0.0,0.0,0.0,0.0,6.35,1.79,0.0
20161229:2010,0.0,0.0,0.0,0.0,0.0,4.76,1.66,0.0
20161229:2110,0.0,0.0,0.0,0.0,0.0,3.93,1.59,0.0
20161229:2210,0.0,0.0,0.0,0.0,0.0,3.31,1.59,0.0
20161229:2310,0.0,0.0,0.0,0.0,0.0,2.94,1.59,0.0
20161230:0010,0.0,0.0,0.0,0.0,0.0,3.01,1.45,0.0
20161230:0110,0.0,0.0,0.0,0.0,0.0,3.88,1.24,0.0
20161230:0210,0.0,0.0,0.0,0.0,0.0,4.59,1.1,0.0
20161230:0310,0.0,0.0,0.0,0.0,0.0,4.47,1.17,0.0
20161230:0410,0.0,0.0,0.0,0.0,0.0,3.97,1.24,0.0
20161230:0510,0.0,0.0,0.0,0.0,0.0,2.67,1.31,0.0
20161230:0610,0.0,0.0,0.0,0.0,0.0,1.33,1.45,0.0
20161230:0710,0.0,0.0,0.0,0.0,0.0,0.41,1.66,0.0
20161230:0810,15151000.0,140.9,44.3,1.02,5.1,-0.03,1.66,0.0
20161230:0910,40066000.0,338.67,122.02,3.73,13.99,2.61,1.17,0.0
20161230:1010,55111000.0,490.3,160.76,6.08,21.18,7.1,1.31,0.0
20161230:1110,63846000.0,594.14,180.42,7.72,26.08,9.92,1.31,0.0
20161230:1210,69297000.0,704.29,156.17,8.65,28.11,12.04,1.17,0.0
20161230:1310,66732000.0,694.64,140.57,8.37,26.99,13.38,0.9,0.0
20161230:1410,58051000.0,599.06,124.04,7.03,22.88,14.08,0.55,0.0
20161230:1510,43273000.0,429.85,103.85,4.77,16.29,14.1,0.28,0.0
20161230:1610,21656000.0,209.27,67.12,1.95,7.83,13.43,0.69,0.0
20161230:1710,0.0,0.0,0.0,0.0,0.0,11.3,1.17,0.0
20161230:1810,0.0,0.0,0.0,0.0,0.0,8.59,1.31,0.0
20161230:1910,0.0,0.0,0.0,0.0,0.0,6.97,1.31,0.0
20161230:2010,0.0,0.0,0.0,0.0,0.0,5.06,1.52,0.0
20161230:2110,0.0,0.0,0.0,0.0,0.0,3.83,1.52,0.0
20161230:2210,0.0,0.0,0.0,0.0,0.0,3.18,1.59,0.0
20161230:2310,0.0,0.0,0.0,0.0,0.0,3.21,1.45,0.0
20161231:0010,0.0,0.0,0.0,0.0,0.0,3.84,1.17,0.0
20161231:0110,0.0,0.0,0.0,0.0,0.0,4.55,0.97,0.0
